69441,1019.858,400.670953571382,222.530698375113,1.80051991252004,0.831586582351426,70363,297.34664488767,0.74967612385024,0.986896522319969,0.83896997091109,0.742121789057255,0.0057699479208447,0.0010795739275159,0.55074474979354,0.991626888719136
44728,787.183,292.425922683431,195.934147360192,1.49247043776323,0.742334001539815,45464,238.640856428472,0.725609162583953,0.983811367235615,0.907063998898912,0.816072850992813,0.0065378716393183,0.0017886767939667,0.665974898127538,0.993947847747728
66086,1045.614,358.60109892215,235.828693646878,1.52059994641325,0.753336569446292,67353,290.074660308976,0.729764349919389,0.981188662717325,0.759585299446947,0.808906222487481,0.0054262793772077,0.0014330938019544,0.654329276778966,0.994973063206719
27239,613.129,224.313702143444,154.794516480946,1.44910625545999,0.72373259861661,27562,186.230427049505,0.714746785620572,0.988280966548146,0.910536390814411,0.830223144061054,0.0082350197196462,0.0024133691130431,0.689270468934623,0.998826148237005
34951,692.064,264.633556296659,168.572288148296,1.5698520747601,0.770861575439429,35250,210.952590237804,0.812927385216542,0.991517730496454,0.917016083835343,0.797149814218275,0.0075715589338405,0.0018859269500875,0.635447826308231,0.997559088531772
83469,1105.279,420.016884071934,255.473201145226,1.64407414237226,0.793749285834323,85238,326.000048404136,0.698502891285974,0.979246345526643,0.858600698078402,0.77615938969802,0.005032010495776,0.0011264838355064,0.602423398216403,0.990428731767616
26322,602.187,222.062450016878,151.335615225909,1.46735089215708,0.731817879737773,26670,183.068870364459,0.715972146665216,0.986951631046119,0.912149443139105,0.824402641466597,0.0084363821144623,0.0024037732813193,0.679639715257103,0.997269942527892
62444,994.226,408.417549932401,198.215480274514,2.06047251893128,0.874333512437967,63676,281.968384985697,0.649416560933503,0.980652051008229,0.793835189681769,0.690392430571035,0.0065405411237653,0.0009165950931169,0.476641708189781,0.982107141101507
46124,814.407,313.207031470418,188.488340792271,1.66167854284206,0.798645990335487,46525,242.336338095145,0.740507650071443,0.991380977968834,0.873884088279011,0.773725726901613,0.0067905435666988,0.0015011789064136,0.59865150046943,0.994766352970254
27647,611.382,228.990403965238,153.878967123689,1.48812023011028,0.740561387053084,27973,187.61997146704,0.785760977689356,0.988345904979802,0.929464014144456,0.819335518948307,0.0082826492554431,0.0023024815709099,0.671310692610292,0.998991022362721
47633,810.644,304.381763283711,199.810452482408,1.52335255489454,0.75437226960262,48114,246.268591652224,0.760618932038835,0.990002909755996,0.910872212985686,0.809078011098452,0.0063901447165559,0.0016890871158154,0.654607228043026,0.997197593291776
53561,883.94,345.287478139027,198.121381024177,1.7428077492398,0.81900473855682,54079,261.143606576075,0.795440706913195,0.990421420514433,0.861416064872182,0.756307781514532,0.0064466212008556,0.0013010865579717,0.572001460379434,0.996888577725762
31855,664.685,251.885692752591,161.251272149544,1.56206949188588,0.768227958645283,32169,201.392764759657,0.718360995850622,0.990239050017097,0.906057411429438,0.799540309569987,0.0079072576597893,0.0019932744929781,0.639264706627271,0.998575895461839
26920,607.998,227.535914778009,151.080926816938,1.50605320983839,0.747743970701362,27204,185.136729322602,0.79942982716636,0.989560358770769,0.915125418000955,0.813659371107316,0.0084522999546065,0.0022852051088228,0.662041572190752,0.997069834844336
37493,711.31,258.559803172442,185.00034234204,1.3976179714003,0.69860955105957,37853,218.489290929225,0.790591261808367,0.990489525268803,0.931198413263675,0.845024200391686,0.0068962153781357,0.0021690380288531,0.714065899247609,0.997991333552571
95349,1276.178,483.691255675137,252.017227370452,1.91927853790779,0.853538903776882,96842,348.428066250342,0.692666448730522,0.984583135416452,0.735704647500093,0.720352212619611,0.0050728508497743,0.0008425805586584,0.518907310225969,0.995927663680162
30910,653.034,245.80532457066,160.451170917264,1.53196342018226,0.757567269582732,31225,198.383049497088,0.712688201793825,0.989911929543635,0.910829907777973,0.807073849370824,0.0079522913157767,0.0020812542916388,0.65136819833824,0.997872252924206
31818,670.763,247.108059891499,164.238857888705,1.50456513804394,0.747160305792595,32215,201.275770609339,0.707475430248588,0.987676548191836,0.888678236676358,0.814525316162154,0.0077662976897196,0.0021086871164929,0.663451490669057,0.998205983643947
177906,1637.486,628.316366707627,365.382206143952,1.71961402646982,0.813527929129093,180773,475.937973317589,0.790001643005901,0.984140330690977,0.833768086660325,0.757481419450364,0.0035317323008084,0.0007172250962317,0.573778100812539,0.986676870238454
40143,721.446,251.926734555166,203.189074494558,1.23986358608033,0.591179057226348,40480,226.078869079584,0.74782041728763,0.991674901185771,0.969196929875749,0.89739927554246,0.0062757326197635,0.0025106550844517,0.805325459744131,0.998493712480149
63211,999.886,341.437090820984,236.133575701185,1.44594892872437,0.722292825451841,64474,283.694809367839,0.725462516641418,0.98041070819245,0.794513991768877,0.830884567009682,0.005401545471848,0.0015880368237921,0.690369163694867,0.998238552668933
65612,1000.896,390.269809351634,215.448261408895,1.81143169501354,0.8338113252369,66471,289.032512027909,0.762788318452381,0.987077071203984,0.823029179718285,0.740596646479232,0.0059481468230146,0.001103794961891,0.548483392776284,0.993540201863521
